Date,Price,Fees(BTC),MinerRevenuePercentage,Issuance(BTC)
2011-04-28T00:00:00+00:00,2.28574446580947,6.0382738952710735,0.0007066896330803395,8517.70594991512
2011-04-29T00:00:00+00:00,2.85060509000585,6.251968019612189,0.0007151262871350066,8702.99270617573
2011-04-30T00:00:00+00:00,3.5,6.745856107160665,0.000760551221391652,8796.368617903763
2011-05-01T00:00:00+00:00,3.0942275534775,7.284105008765582,0.0008196473585520719,8815.572540665791
2011-05-02T00:00:00+00:00,3.2,6.9840560764198845,0.0007791367859836489,8944.875973082566
2011-05-03T00:00:00+00:00,3.36058570368206,6.7193216781173986,0.0007437825167104056,9051.766476447245
2011-05-04T00:00:00+00:00,3.40867304734074,6.672379874602723,0.0007312628015027138,9151.54566689134
2011-05-05T00:00:00+00:00,3.34373668439509,7.043438920277383,0.0007498135299076842,9376.352458529922
2011-05-06T00:00:00+00:00,3.45507558445354,7.11769863149271,0.0007436117105579542,9566.80840121368
2011-05-07T00:00:00+00:00,3.64126297779077,7.034026140056122,0.0007259457021484939,9708.45735106197
2011-05-08T00:00:00+00:00,3.84866837697253,7.1343448012991075,0.0007245971360336728,9863.650182179223
2011-05-09T00:00:00+00:00,3.80408958211572,7.549853509886719,0.0007433244758973494,10124.443909406818
2011-05-10T00:00:00+00:00,5.65166700233781,7.61959589490088,0.0007610730510439771,10002.638420730966
2011-05-11T00:00:00+00:00,5.43975104383402,7.682309915538271,0.0007721484429349571,9946.058618139594
2011-05-12T00:00:00+00:00,6.3348786943308,7.633062941095988,0.0007833525675817867,9759.051290872143
2011-05-13T00:00:00+00:00,8.13903486732905,8.13089540845899,0.0008255627364997986,9832.919879513125
2011-05-14T00:00:00+00:00,7.00724382933957,8.925778016151616,0.0008718779838462133,10116.304894573983
2011-05-15T00:00:00+00:00,6.92492484453536,9.691166240382664,0.000933669643314238,10226.766782752235
2011-05-16T00:00:00+00:00,7.88514074517826,10.291517909084831,0.0009634891704132047,10492.170934908207
2011-05-17T00:00:00+00:00,7.25719954061952,10.713209639199228,0.0009758403333176206,10786.899568044682
2011-05-18T00:00:00+00:00,6.76316336236119,11.904294841799326,0.0010293245055392024,11238.537122039097
2011-05-19T00:00:00+00:00,6.89014363237873,12.36926815907441,0.001128664532359264,10902.46998178421
2011-05-20T00:00:00+00:00,5.61809621858562,13.01840700669011,0.0011868358282581119,10914.661234061185
2011-05-21T00:00:00+00:00,6.08480066744594,14.023729922103847,0.0012773534323284117,10925.328579803538
2011-05-22T00:00:00+00:00,6.71195603974284,14.608603959340867,0.0013029521313698948,11134.662507328096
2011-05-23T00:00:00+00:00,7.06525678375219,15.043769149423259,0.0012980120493783806,11530.329693912085
2011-05-24T00:00:00+00:00,7.40266058211573,15.781966669495352,0.0013106772170021035,11957.788482173075
2011-05-25T00:00:00+00:00,8.56928963705436,16.499313560808435,0.0013218475478050937,12381.814921901441
2011-05-26T00:00:00+00:00,8.78215543424898,17.00523517695738,0.0013299122232819766,12684.08805666376
2011-05-27T00:00:00+00:00,8.52865846814728,16.60919617483771,0.001370470077100806,12142.32704958079
2011-05-28T00:00:00+00:00,8.34926911981298,16.271682966732996,0.001423099580196752,11593.28616838319
2011-05-29T00:00:00+00:00,8.40095347223846,16.05851619089137,0.0014471956252281209,11269.125397335292
2011-05-30T00:00:00+00:00,8.77934246464056,16.33153766077995,0.001561743735198028,10822.984722668381
2011-05-31T00:00:00+00:00,8.72157642197545,16.818903183182456,0.001702793086544964,10407.611632334834
2011-06-01T00:00:00+00:00,9.62377723202805,17.701118470284648,0.0018066478193800458,10281.660178292981
2011-06-02T00:00:00+00:00,10.7027602279369,18.420735272749067,0.0018887151489554036,10183.952656006357
2011-06-03T00:00:00+00:00,14.2646467738165,19.39043538490543,0.0019757774827316534,10173.45857400556
2011-06-04T00:00:00+00:00,18.3127387258913,21.038842105542255,0.0020913410622381457,10301.776252254867
2011-06-05T00:00:00+00:00,16.5433423962595,21.329418033599474,0.0021101046977592235,10314.05422072301
2011-06-06T00:00:00+00:00,18.4020986440678,22.35617888189954,0.0021625301756982218,10481.047443132635
2011-06-07T00:00:00+00:00,23.2378784628872,23.2852666366621,0.002328755788533259,10233.416512741054
2011-06-08T00:00:00+00:00,29.0299213267095,26.000633152079338,0.002642935105445941,10110.48944864842
2011-06-09T00:00:00+00:00,28.7905440181181,28.06070579931942,0.0027891363791590486,10234.178267567368
2011-06-10T00:00:00+00:00,24.0493992285213,29.329028421904496,0.002867364403535471,10348.655984121448
2011-06-11T00:00:00+00:00,14.7497466277031,30.077515014166433,0.0028583308271240004,10630.073986106267
2011-06-12T00:00:00+00:00,18.8501447311514,32.03394653739563,0.002989775226419847,10757.564737842984
2011-06-13T00:00:00+00:00,19.5423291145529,32.41501027397118,0.003001233410352772,10831.61914561261
2011-06-14T00:00:00+00:00,19.2577355055523,32.89654657222478,0.0029920823625603863,11021.416752411034
2011-06-15T00:00:00+00:00,19.4641426241964,33.79379998944668,0.002976134614533106,11387.489658359656
2011-06-16T00:00:00+00:00,17.9293625423729,33.579810753265846,0.0030481168361165475,11089.0534510647
2011-06-17T00:00:00+00:00,15.4363689129164,33.31930038285761,0.003089003081004436,10865.421769681612
2011-06-18T00:00:00+00:00,16.8754045353594,32.59653705750041,0.0030513602330712055,10738.494048471412
2011-06-19T00:00:00+00:00,17.5107167913501,31.68969692031286,0.0029533970365932896,10789.932292412486
2011-06-20T00:00:00+00:00,17.5107167913501,30.249591165273753,0.002799330772101318,10903.690755860925
2011-06-21T00:00:00+00:00,17.5107167913501,28.735571684614534,0.00262838149368178,11121.97941137831
2011-06-22T00:00:00+00:00,17.5107167913501,27.344391634037716,0.002468894568820219,11356.731984956023
2011-06-23T00:00:00+00:00,17.5107167913501,25.743101377283,0.002311496160321008,11437.14048683652
2011-06-24T00:00:00+00:00,17.5107167913501,24.602025541372623,0.00221456116062371,11357.497925981956
2011-06-25T00:00:00+00:00,17.5107167913501,24.479876954951045,0.0023494024382452266,10831.560685234212
2011-06-26T00:00:00+00:00,16.3613420157802,24.640236118082164,0.0024864983992311336,10408.865599579936
2011-06-27T00:00:00+00:00,16.7522858132671,24.846282862071895,0.0025633647650638094,10164.007399632443
2011-06-28T00:00:00+00:00,16.9618353071303,24.18829593306291,0.0025481718372189605,9893.506474678386
2011-06-29T00:00:00+00:00,16.8545683179427,23.66576234018005,0.0025197896928039953,9731.818165343588
2011-06-30T00:00:00+00:00,16.1852627808299,22.903905230157545,0.0024343792845960615,9709.090894675639
2011-07-01T00:00:00+00:00,15.4203573991818,22.39614650763785,0.0024017709272949246,9576.704532841184
2011-07-02T00:00:00+00:00,15.38284406955,21.39979514043312,0.0023145784292345553,9435.866466236035
2011-07-03T00:00:00+00:00,15.4575505604909,20.383579406628982,0.0022259948942329392,9287.63315795653
2011-07-04T00:00:00+00:00,13.8527968123904,19.893225258300358,0.002189347453582062,9189.179013211964
2011-07-05T00:00:00+00:00,12.9648177147867,19.742717367262813,0.0022509135562276254,8909.281636560469
2011-07-06T00:00:00+00:00,14.7147835832846,19.40028175635496,0.0022397162851376905,8776.87143199041
2011-07-07T00:00:00+00:00,14.7972891613092,18.687644906810586,0.0022206409708360906,8498.512502991609
2011-07-08T00:00:00+00:00,14.2990376969608,18.026037079709262,0.0021456831167655337,8467.448440117658
2011-07-09T00:00:00+00:00,14.3815006697838,17.369767633495602,0.0020914661813625024,8340.26738510295
2011-07-10T00:00:00+00:00,14.6229375511397,16.84842541430865,0.002070427909305897,8153.983961965081
2011-07-11T00:00:00+00:00,14.3101554330801,16.51114975752007,0.0020365409685826627,8115.985966719446
2011-07-12T00:00:00+00:00,14.0212726215663,16.01714331533006,0.0020042564117174855,7982.737720879515
2011-07-13T00:00:00+00:00,13.9714545225015,15.920464172163802,0.001952931388216349,8178.645505769576
2011-07-14T00:00:00+00:00,13.997974547633,15.603246251893326,0.0019407228179110674,8056.314817548378
2011-07-15T00:00:00+00:00,13.8063904056108,15.75159141665666,0.0019567015483135525,8061.775465354831
2011-07-16T00:00:00+00:00,13.7130792992402,15.126952385824577,0.0018831292324728033,8035.303532185477
2011-07-17T00:00:00+00:00,13.2581353109293,14.742788262596504,0.0018247464701402153,8093.390590662292
2011-07-18T00:00:00+00:00,13.6305212504383,14.51831391477194,0.0017867605573472552,8144.216766829506
2011-07-19T00:00:00+00:00,13.8247948386908,14.557431909175449,0.001823984876685695,8013.6896709758175
2011-07-20T00:00:00+00:00,13.6783305920514,14.042506143028518,0.0017708763939545116,7943.228462103841
2011-07-21T00:00:00+00:00,13.6118084418469,13.394747856399952,0.0016950780611374807,7900.3249043408605
2011-07-22T00:00:00+00:00,13.6985473310929,13.454223841849958,0.0017124171452735314,7856.534291298253
2011-07-23T00:00:00+00:00,13.6817183424898,12.696705119118711,0.0016248477465965298,7786.967504885972
2011-07-24T00:00:00+00:00,13.992515176505,12.578423095478872,0.001598456193036315,7851.096566775225
2011-07-25T00:00:00+00:00,14.0334253787259,12.342470674794013,0.0015604214102363492,7900.959495928322
2011-07-26T00:00:00+00:00,13.8780323232028,11.754455584194762,0.0014737739279274936,8013.339558937282
2011-07-27T00:00:00+00:00,13.878224755114,11.414014828670418,0.0014191723710457924,8099.172114070122
2011-07-28T00:00:00+00:00,13.4915910756867,10.931826418836616,0.0013635362582282281,8055.525599811357
2011-07-29T00:00:00+00:00,13.5123163901227,10.475970146482041,0.0013040471211685498,8073.5848998349375
2011-07-30T00:00:00+00:00,13.5402806738749,9.848662420671785,0.0012307384703735555,8014.38678735557
2011-07-31T00:00:00+00:00,13.3729061022794,9.484888835587812,0.0011759386774173979,8106.338438936124
2011-08-01T00:00:00+00:00,13.0191138468732,9.291205668639336,0.0011490644941461088,8124.296134069108
2011-08-02T00:00:00+00:00,12.2141564389246,9.035593990059418,0.0011229557715911258,8071.259117310469
2011-08-03T00:00:00+00:00,9.28635691350088,8.91786404755199,0.001111334993892175,8043.601727646661
2011-08-04T00:00:00+00:00,10.7685037481005,8.788580766607991,0.001125014509800516,7844.401511690829
2011-08-05T00:00:00+00:00,9.73015395967271,8.518180668281992,0.001102586180022707,7738.851322729475
2011-08-06T00:00:00+00:00,6.964169735827,10.416297895996745,0.0014486024656956737,7533.994907388291
2011-08-07T00:00:00+00:00,8.50179329222677,9.944734875247152,0.001399209593247036,7379.745543964755
2011-08-08T00:00:00+00:00,7.77533763793104,9.696578455841257,0.0013704513672402237,7307.277350969161
2011-08-09T00:00:00+00:00,9.80249948100526,9.940779878861099,0.001398316637019138,7306.367682098016
2011-08-10T00:00:00+00:00,10.0512531274109,10.033401364003462,0.0013989671839863477,7343.071721835765
2011-08-11T00:00:00+00:00,9.43841299473992,9.666203674753028,0.001353448055972421,7281.437756606295
2011-08-12T00:00:00+00:00,9.45299328521333,9.244143782908898,0.0013041848074234882,7190.008037030509
2011-08-13T00:00:00+00:00,10.0040247445938,9.010794271295284,0.0012828729385293536,7103.757032401694
2011-08-14T00:00:00+00:00,10.8068207665108,9.115266171133372,0.0013087240714533337,7040.787403351482
2011-08-15T00:00:00+00:00,11.1306965499708,9.1738522884917,0.0013305935545390012,6966.938977932547
2011-08-16T00:00:00+00:00,10.9919655669199,9.245922888680237,0.0013298730923019739,7014.821605690978
2011-08-17T00:00:00+00:00,10.9639640561075,8.953207001345207,0.0012904255901763542,6987.968904979605
2011-08-18T00:00:00+00:00,10.8584714558738,8.592929488677056,0.0012344326726768044,7014.472791857154
2011-08-19T00:00:00+00:00,11.6704730432496,8.485426301342423,0.0012275290717930175,6956.4136928750095
2011-08-20T00:00:00+00:00,11.4597317393337,8.099387499924621,0.0011627932974431065,7036.8619812656325
2011-08-21T00:00:00+00:00,11.3544813407364,7.765309392434043,0.0011021798214557047,7157.254233607428
2011-08-22T00:00:00+00:00,10.9208958246639,7.743026707129788,0.0010765410981622772,7318.8474544065
2011-08-23T00:00:00+00:00,10.9172450543542,7.6454566599885645,0.001054170509031348,7372.741522605688
2011-08-24T00:00:00+00:00,10.870444289889,7.792069902489994,0.0010867046312367074,7288.648832279978
2011-08-25T00:00:00+00:00,9.5460936735827,7.564141460928745,0.0010612993171574268,7221.317728244981
2011-08-26T00:00:00+00:00,8.12692016306254,7.204879623312652,0.0010083487382628173,7237.403012214359
2011-08-27T00:00:00+00:00,8.59649760666277,6.947200977898571,0.0009876149249748482,7095.227635687564
2011-08-28T00:00:00+00:00,9.03086639976622,6.618605673161249,0.0009571636111345345,6933.324181226618
2011-08-29T00:00:00+00:00,8.96115727060199,6.480368076516093,0.0009373062771421743,6929.15865857329
2011-08-30T00:00:00+00:00,8.80994873816481,6.905317479451582,0.00098909178765068,6975.513826251628
2011-08-31T00:00:00+00:00,8.19915176446523,6.770174045770134,0.0009593229980525082,7072.324597970174
2011-09-01T00:00:00+00:00,8.23428166510813,6.611814978798867,0.0009459698317900665,6994.534023223902
2011-09-02T00:00:00+00:00,8.6214244377557,6.642795873949008,0.0009375574930882585,7095.217270320914
2011-09-03T00:00:00+00:00,8.44965344067796,6.285734332205381,0.0008856098267937306,7114.5651115308
2011-09-04T00:00:00+00:00,8.20347060227937,6.762092850679709,0.0009629946104303248,7062.744472589449
2011-09-05T00:00:00+00:00,7.5973325251315,6.784946965594744,0.0009538181636433258,7154.901413515768
2011-09-06T00:00:00+00:00,6.84653002893045,6.7663249998954,0.0009443614853081343,7204.288736826297
2011-09-07T00:00:00+00:00,7.16297027352426,6.933906332408475,0.000975164130785191,7153.752644723009
2011-09-08T00:00:00+00:00,6.67818000029223,6.638016174607416,0.0009417095823220478,7065.783564132633
2011-09-09T00:00:00+00:00,4.98677704178843,6.779370304031489,0.0009499864494083621,7145.060618616053
2011-09-10T00:00:00+00:00,4.74284665517242,6.5987191435275525,0.0009314239658173409,7083.178041289046
2011-09-11T00:00:00+00:00,5.85290397253068,6.427024618086608,0.0009194119344218261,6979.030786127914
2011-09-12T00:00:00+00:00,6.09062947223846,6.263939217075781,0.0009006959468597071,6937.901937861925
2011-09-13T00:00:00+00:00,5.80252327703098,6.006224763691309,0.0008620480014372502,6958.164195629184
2011-09-14T00:00:00+00:00,5.59743261016949,5.742145504479896,0.0008209275334168215,7000.893671175536
2011-09-15T00:00:00+00:00,4.86775518468732,5.931509672669909,0.0008345025086535804,7100.781962278594
2011-09-16T00:00:00+00:00,4.83116810052601,5.8099919785861704,0.000834291331485854,6956.934216993769
2011-09-17T00:00:00+00:00,4.775285635301,5.735086237512899,0.0008271447784964281,6924.817439869547
2011-09-18T00:00:00+00:00,5.23673227819988,5.694999307823787,0.0008093637460987237,7046.715259885854
2011-09-19T00:00:00+00:00,5.52037669199299,5.718719721845814,0.0008239278065405783,6959.625852400121
2011-09-20T00:00:00+00:00,6.14666555172414,5.818984094115088,0.000837271935795865,6964.672620850106
2011-09-21T00:00:00+00:00,5.59706749795441,5.7498963023507015,0.0008227239944813182,7006.588543243843
2011-09-22T00:00:00+00:00,5.47504877673875,5.505352363306864,0.0007839308103591473,7055.764975338362
2011-09-23T00:00:00+00:00,5.56342141963764,5.329730999143506,0.000762966803388493,7005.044353421066
2011-09-24T00:00:00+00:00,5.45788968731736,5.515495789250568,0.0007995466210468972,6935.663809243432
2011-09-25T00:00:00+00:00,5.34115488135593,5.240866840594247,0.0007601298875276106,6924.955833088003
2011-09-26T00:00:00+00:00,4.87382608123904,4.951371730519965,0.0007196589806973747,6896.836353952002
2011-09-27T00:00:00+00:00,4.91115779251899,4.92093446545497,0.0007181328679681601,6865.9818097080015
2011-09-28T00:00:00+00:00,4.76341532144945,4.855196834773098,0.0007030670574308436,6926.484083494501
2011-09-29T00:00:00+00:00,4.77766097837522,4.66122373792646,0.0006812170147991526,6841.9235730576875
2011-09-30T00:00:00+00:00,5.14368590999416,4.555654609435652,0.0006742264489016626,6749.183126425476
2011-10-01T00:00:00+00:00,5.03407054471069,4.433634494506196,0.0006524953908686991,6799.285235622291
2011-10-02T00:00:00+00:00,5.00706259672706,4.277687110192921,0.0006367264104045084,6705.624581169504
2011-10-03T00:00:00+00:00,5.02284486031561,4.877083436418806,0.0007133686759471687,6773.671508523316
2011-10-04T00:00:00+00:00,4.95680562068966,4.713554516866455,0.0007038087324562444,6626.962569957902
2011-10-05T00:00:00+00:00,4.88506713091759,4.609441328508147,0.0006827045884430714,6704.842248713164
2011-10-06T00:00:00+00:00,4.73016629573349,5.07738195619463,0.0007602977390622353,6666.736967624018
2011-10-07T00:00:00+00:00,4.27603575686733,4.950982750420301,0.0007388799692465449,6695.894846671015
2011-10-08T00:00:00+00:00,3.98125299415546,4.750926809117763,0.0007168697534408474,6602.657990837138
2011-10-09T00:00:00+00:00,4.11163464348334,4.519721669228042,0.0006843468750350817,6571.075741982495
2011-10-10T00:00:00+00:00,4.07496248392753,4.381999896824537,0.0006682354053625015,6518.441274234683
2011-10-11T00:00:00+00:00,4.00892449590883,4.509343875971469,0.0007297190520896892,6284.886114955348
2011-10-12T00:00:00+00:00,4.16623534248977,4.544922100225035,0.0007382988032963982,6249.275350585929
2011-10-13T00:00:00+00:00,4.03698109000584,4.447825702696905,0.0007430533490677748,6074.365931762688
2011-10-14T00:00:00+00:00,3.98628088544711,4.313591119859792,0.0007108247724570938,6183.820190292352
2011-10-15T00:00:00+00:00,3.83733856049094,4.194202208627318,0.0006845984890135901,6248.342666505808
2011-10-16T00:00:00+00:00,3.60974171654003,4.071555062548903,0.0006664877730420116,6211.049833192582
2011-10-17T00:00:00+00:00,2.58124672180012,4.12253210723029,0.0006780067419159543,6172.168604043509
2011-10-18T00:00:00+00:00,2.42227473816482,3.9728559913265036,0.0006541662703700132,6150.64752853807
2011-10-19T00:00:00+00:00,2.21725471303331,3.8637609336606906,0.000630640806151977,6213.066587470811
2011-10-20T00:00:00+00:00,2.35612350847458,4.123988441953104,0.0006809289561623561,6155.183264036959
2011-10-21T00:00:00+00:00,2.57009230508475,3.942911629208966,0.0006510647247475867,6142.035356032339
2011-10-22T00:00:00+00:00,3.15548613851549,3.818769126807845,0.000644885637545126,5986.7809365282965
2011-10-23T00:00:00+00:00,3.14775092986558,3.7283889234568646,0.0006358942335300149,5913.4333194622595
2011-10-24T00:00:00+00:00,2.52293599766219,3.6982096992747566,0.0006250106315119005,5968.004154529477
2011-10-25T00:00:00+00:00,2.80192383109293,3.5701516931154123,0.0005986796078098016,6028.253635213293
2011-10-26T00:00:00+00:00,2.7775052390415,3.516106310225986,0.0005908554795604756,6005.971930811631
2011-10-27T00:00:00+00:00,3.04540782758621,3.431947902697737,0.0005880291351581082,5880.225439460177
2011-10-28T00:00:00+00:00,3.17963943658679,3.35315151861052,0.0005811941268730192,5801.447259527655
2011-10-29T00:00:00+00:00,3.56918896873174,3.391034541284205,0.000589382277556987,5782.516352086698
2011-10-30T00:00:00+00:00,3.25740372296902,3.3530698786236792,0.0005852050064304462,5753.451808075861
2011-10-31T00:00:00+00:00,3.26509821274109,3.330581102545719,0.0005725815403835442,5853.020332066379
2011-11-01T00:00:00+00:00,3.17100774284044,3.547599159727504,0.0005853972641095075,6058.892790558081
2011-11-02T00:00:00+00:00,3.2558005666277,3.506801406011566,0.0005644932250875992,6264.0311917383215
2011-11-03T00:00:00+00:00,3.16831638515488,3.43012584901012,0.000551772733761063,6262.277292771031
2011-11-04T00:00:00+00:00,3.12011817182934,3.3884249916338547,0.0005354408527737312,6398.242631174652
2011-11-05T00:00:00+00:00,2.97781759789597,3.433739292679623,0.0005327061751956441,6510.9623022778205
2011-11-06T00:00:00+00:00,2.96272057685564,3.2804265298446698,0.0005044262495661088,6597.092014493092
2011-11-07T00:00:00+00:00,3.01775768731736,3.311194203614086,0.0005081283581557839,6597.455512681456
2011-11-08T00:00:00+00:00,3.05656711104617,3.408727033162325,0.0005132232377305113,6704.023573596273
2011-11-09T00:00:00+00:00,2.9195672238457,3.4029913327670345,0.0005012665629651826,6872.270626896739
2011-11-10T00:00:00+00:00,2.85670208533022,3.3877545074211546,0.0004967566540395494,6894.486798534646
2011-11-11T00:00:00+00:00,3.06786173348919,3.23506971774351,0.0004801555130228456,6776.425948717815
2011-11-12T00:00:00+00:00,3.02552299590883,3.1236160392755714,0.0004610918863074491,6823.122705128088
2011-11-13T00:00:00+00:00,2.98637330333139,3.094908061866125,0.0004536774404240352,6870.232366987077
2011-11-14T00:00:00+00:00,2.22422446434833,3.0468192341328595,0.0004443308815724531,6905.203321113691
2011-11-15T00:00:00+00:00,2.3223841157218,3.0526862948662523,0.00043564703644192554,7073.3029059744795
2011-11-16T00:00:00+00:00,2.54678093074226,3.119763958007971,0.0004476244902691437,7032.890042727669
2011-11-17T00:00:00+00:00,2.27909583576856,3.1107245845069746,0.0004464576394990547,7022.52878738671
2011-11-18T00:00:00+00:00,2.10506600321449,3.1242985964436025,0.00045113462512354473,6975.962688963371
2011-11-19T00:00:00+00:00,2.20345672180012,3.126732825638152,0.0004586079638447574,6872.717352842949
2011-11-20T00:00:00+00:00,2.20198950964348,3.247725682433383,0.00047282623541726124,6907.377683737581
2011-11-21T00:00:00+00:00,2.27987916540035,3.1645277758792103,0.00046840543155106574,6781.455473270383
2011-11-22T00:00:00+00:00,2.32245859614261,3.137585290144309,0.0004624930749607296,6808.773539111585
2011-11-23T00:00:00+00:00,2.33032356750438,3.1866107913762707,0.00047050104255679507,6795.176846722637
2011-11-24T00:00:00+00:00,2.43887900029223,3.2803985437042367,0.0004987276043680855,6652.029740882307
2011-11-25T00:00:00+00:00,2.49616100292227,3.419382974491207,0.0005176721679702887,6664.276023272018
2011-11-26T00:00:00+00:00,2.47179996902396,3.3333046601798055,0.0005098280258681047,6581.241520363016
2011-11-27T00:00:00+00:00,2.47756495119813,3.2358841651573296,0.0005020819106698045,6471.086330317639
2011-11-28T00:00:00+00:00,2.5412402521917,3.2158429357626632,0.0004998347710369814,6455.950539027935
2011-11-29T00:00:00+00:00,2.75769848275862,3.44315830754233,0.0005284912113026532,6511.456721649442
2011-11-30T00:00:00+00:00,2.9660415458796,3.3847223065995387,0.0005083337842610329,6710.024631443262
2011-12-01T00:00:00+00:00,3.08258945002922,3.528996319524597,0.0005071087042329184,7008.771552512853
2011-12-02T00:00:00+00:00,3.10040233313852,3.6552410158340223,0.0005213936339756337,7045.175108448746
2011-12-03T00:00:00+00:00,2.80385618527177,3.7793758901047694,0.0005326253300148397,7114.5282198926525
2011-12-04T00:00:00+00:00,2.81969397603741,3.6633106538416733,0.0005184306067706271,7075.21219240607
2011-12-05T00:00:00+00:00,2.87479622735242,3.600106834611464,0.0005035701109800651,7178.310668355312
2011-12-06T00:00:00+00:00,3.02536045149036,3.6641422877850314,0.0005007176106724705,7349.771834810898
2011-12-07T00:00:00+00:00,2.98550242109877,3.691711061811903,0.0005084631744289369,7293.550355459536
2011-12-08T00:00:00+00:00,2.99188048305085,3.579374959085415,0.0004874673389931271,7406.856561027094
2011-12-09T00:00:00+00:00,2.95579195207481,3.5044591216997385,0.000477194474218765,7399.749490898708
2011-12-10T00:00:00+00:00,3.06897526709527,3.426616096487271,0.00046755492204375446,7374.78080453637
2011-12-11T00:00:00+00:00,3.2492688471654,30.531903928176376,0.003929912095688691,7402.9332039693245
2011-12-12T00:00:00+00:00,3.18733535651666,48.87177898840434,0.006833113312198143,7271.31655347316
2011-12-13T00:00:00+00:00,3.24108840853302,43.29984533360379,0.006060290717503731,7187.401984289015
2011-12-14T00:00:00+00:00,3.1550865043834,38.33832900940331,0.0053616761777443775,7245.226736252888
2011-12-15T00:00:00+00:00,3.20313854061952,34.532377561977896,0.00486735091013285,7039.573394221276
2011-12-16T00:00:00+00:00,3.2091377773232,30.55177833923066,0.004315846454884687,6897.126719943616
2011-12-17T00:00:00+00:00,3.19254170426651,27.169975254326822,0.003834627707287274,6972.485879950664
2011-12-18T00:00:00+00:00,3.19401080888369,24.175198287535967,0.003411034095690127,7000.92514495683
2011-12-19T00:00:00+00:00,3.52577391934541,21.67132022159397,0.003049780849637512,7119.559501837226
2011-12-20T00:00:00+00:00,3.95255082729398,19.69760335889472,0.0027781930700616496,7067.114564107573
2011-12-21T00:00:00+00:00,3.88899325073057,17.77071315903288,0.0025027313771806958,7114.9752435941255
2011-12-22T00:00:00+00:00,3.90306042051432,15.98478802790377,0.0022487020027401367,7150.60333814486
2011-12-23T00:00:00+00:00,3.93796507597896,14.304314088165798,0.002012334101801667,7144.2779208767515
2011-12-24T00:00:00+00:00,3.93941911864407,12.799079779645071,0.0017997877497989115,7157.493180767157
2011-12-25T00:00:00+00:00,4.23386687784921,11.568848398439437,0.0016172887620504342,7350.306533171263
2011-12-26T00:00:00+00:00,3.99912196405611,10.523916291134507,0.0014604416229830974,7537.768216524856
2011-12-27T00:00:00+00:00,4.0955185458796,9.596676647242692,0.001331415196960574,7501.797189459249
2011-12-28T00:00:00+00:00,4.20729587609585,8.846293971337355,0.0012229229696087362,7532.822540776843
2011-12-29T00:00:00+00:00,4.17335222676797,8.198776094920184,0.0011364381069634169,7453.719723179738
2011-12-30T00:00:00+00:00,4.31063509000584,7.580821066805161,0.001051665811414718,7409.504757782272
2011-12-31T00:00:00+00:00,4.71430633138515,7.146578618454516,0.0009881653453233292,7427.066663059488
2012-01-01T00:00:00+00:00,5.2948427773232,6.683719776147701,0.0009208890948906514,7454.933330177052
2012-01-02T00:00:00+00:00,5.2048778918761,6.541680884129238,0.0008975550381661008,7466.8166639049205
2012-01-03T00:00:00+00:00,4.87050882875511,6.407095891113083,0.0008712293181681212,7527.214580916806
2012-01-04T00:00:00+00:00,5.58570626709527,7.380349999723948,0.0010000125760685097,7517.562758302205
2012-01-05T00:00:00+00:00,6.87400087726476,7.201979112258455,0.0009761770696619848,7496.61741351443
2012-01-06T00:00:00+00:00,6.68331663997662,7.068538749476149,0.0009437756671587885,7628.290236825127
2012-01-07T00:00:00+00:00,6.79622798071303,6.768544603291629,0.0008892034055671713,7824.753957221987
2012-01-08T00:00:00+00:00,7.09665056633548,6.371551171630176,0.0008331298847324485,7865.409712569239
2012-01-09T00:00:00+00:00,6.28853834248977,6.390939907676404,0.0008284013076497752,7907.233498498084
2012-01-10T00:00:00+00:00,6.52847455523086,6.187220335466853,0.0008092123154343744,7800.079311185824
2012-01-11T00:00:00+00:00,6.88912772121566,6.124896717283496,0.000800943200825024,7781.319397287596
2012-01-12T00:00:00+00:00,6.77356419579194,10.524564083873061,0.0013637781731644877,7777.404472626647
2012-01-13T00:00:00+00:00,6.45436889012273,10.78881989338893,0.0014185886242904973,7680.228913548316
2012-01-14T00:00:00+00:00,6.76172714260666,10.712467680465315,0.001410668524224881,7657.700299354777
2012-01-15T00:00:00+00:00,7.04692255815312,12.251956781657151,0.0016471466388132546,7569.23776193543
2012-01-16T00:00:00+00:00,6.71560766656926,14.35462215645001,0.0018552104382260517,7716.833041693501
2012-01-17T00:00:00+00:00,5.59962195032145,13.535911450643757,0.0017474681157122894,7733.478911481814
2012-01-18T00:00:00+00:00,5.9002312881356,13.179835198063287,0.0017374229714705858,7566.7940475465875
2012-01-19T00:00:00+00:00,6.31570634161309,14.975232270805378,0.001977615648051191,7558.444791603264
2012-01-20T00:00:00+00:00,6.50149198831093,16.185831539454707,0.0021541452879276254,7519.889192652857
2012-01-21T00:00:00+00:00,6.18056832554062,14.772080698272868,0.001959159555368685,7604.90304357125
2012-01-22T00:00:00+00:00,6.30296722676797,13.306007958488758,0.0017701862506619747,7504.290163124844
2012-01-23T00:00:00+00:00,6.37487607714787,12.280460962427663,0.0016238919673874546,7628.753892734239
2012-01-24T00:00:00+00:00,6.27447647574518,12.096097990874204,0.0016149483358498596,7543.909656142459
2012-01-25T00:00:00+00:00,5.81046507247224,11.84912973576493,0.0015837982078302977,7525.920949124652
2012-01-26T00:00:00+00:00,5.36722695441262,11.039712007544313,0.0014830989030108067,7447.680830484071
