Date,hash-rate,market-price
2019-08-26T00:00:00,76729088.15301375,10398.058571428566
2019-08-30T00:00:00,76367499.61317863,10149.528571428567
2019-09-03T00:00:00,78440212.48352496,9811.897142857139
2019-09-07T00:00:00,81911711.3311619,10159.79571428571
2019-09-11T00:00:00,85217635.49735968,10472.55714285714
2019-09-15T00:00:00,89554384.74609981,10321.655714285711
2019-09-19T00:00:00,90214468.3326224,10295.875714285712
2019-09-23T00:00:00,94235786.35823512,10193.212857142857
2019-09-27T00:00:00,91434682.17080025,9590.107142857141
2019-10-01T00:00:00,91495287.63803318,8457.214285714284
2019-10-05T00:00:00,91519571.94981956,8246.357142857141
2019-10-09T00:00:00,96593924.45396785,8189.4357142857125
2019-10-13T00:00:00,96238944.05855842,8266.285714285712
2019-10-17T00:00:00,94440182.24777238,8364.574285714285
2019-10-21T00:00:00,95055454.38742112,8113.277142857142
2019-10-25T00:00:00,100207780.94612253,7991.552857142854
2019-10-29T00:00:00,95375220.792608,8375.549999999997
2019-11-02T00:00:00,89256768.1250417,9206.119999999999
2019-11-06T00:00:00,91784737.59263548,9274.904285714283
2019-11-10T00:00:00,90762607.51459399,9221.314285714285
2019-11-14T00:00:00,90699368.88504884,8954.211428571429
2019-11-18T00:00:00,94847233.72984722,8698.797142857144
2019-11-22T00:00:00,92753027.64806035,8350.748571428572
2019-11-26T00:00:00,90238982.02037299,7644.778571428571
2019-11-30T00:00:00,91115589.19144289,7252.355714285714
2019-12-04T00:00:00,92681782.33224623,7449.418571428572
2019-12-08T00:00:00,96880815.35477403,7386.111428571429
2019-12-12T00:00:00,93446264.21635814,7388.772857142857
2019-12-16T00:00:00,90347136.67845428,7255.949999999999
2019-12-20T00:00:00,92925415.7375964,7056.551428571429
2019-12-24T00:00:00,98740227.53509028,7110.655714285714
2019-12-28T00:00:00,96827572.572071,7258.238571428571
2020-01-01T00:00:00,97011480.59215085,7255.395714285713
2020-01-05T00:00:00,105793194.82492833,7217.242857142855
2020-01-09T00:00:00,107202820.5002444,7438.647142857141
2020-01-13T00:00:00,105144996.70636413,7906.142857142856
2020-01-17T00:00:00,106142030.5758593,8279.941428571427
2020-01-21T00:00:00,108984910.82487467,8714.01857142857
2020-01-25T00:00:00,110600317.70289545,8701.475714285714
2020-01-29T00:00:00,110086945.93868305,8572.72
2020-02-02T00:00:00,110981010.23884849,9044.742857142857
2020-02-06T00:00:00,113456448.3565329,9322.17857142857
2020-02-10T00:00:00,110381152.56371304,9549.49
2020-02-14T00:00:00,108294601.66974202,10016.742857142857
2020-02-18T00:00:00,111150618.92552446,10133.895714285714
2020-02-22T00:00:00,111729559.85059437,9900.932857142858
2020-02-26T00:00:00,109924843.8400675,9773.08285714286
2020-03-01T00:00:00,110892855.15019846,9276.358571428575
2020-03-05T00:00:00,119877988.6719989,8719.334285714287
2020-03-09T00:00:00,121197746.34545204,8868.877142857144
2020-03-13T00:00:00,116070927.61330411,8416.477142857144
2020-03-17T00:00:00,104972190.00322084,6386.855714285716
2020-03-21T00:00:00,94627786.06113414,5444.731428571429
2020-03-25T00:00:00,95333086.32991287,5957.7300000000005
2020-03-29T00:00:00,99147879.97675763,6444.917142857143
2020-04-02T00:00:00,104989801.55573513,6401.604285714285
2020-04-06T00:00:00,106308080.8787355,6542.045714285715
2020-04-10T00:00:00,105903459.59372948,7016.2414285714285
2020-04-14T00:00:00,114921002.25323077,7126.811428571428
2020-04-18T00:00:00,115054068.8189836,6877.984285714286
2020-04-22T00:00:00,112777076.67665617,6981.7928571428565
2020-04-26T00:00:00,111912718.6898519,7171.11857142857
2020-04-30T00:00:00,113216514.46699287,7560.064285714283
2020-05-04T00:00:00,116956399.32926574,8351.448571428567
2020-05-08T00:00:00,122164632.51837364,8916.982857142853
2020-05-12T00:00:00,121087434.47597237,9313.401428571424
2020-05-16T00:00:00,110593624.25691998,9233.095714285708
2020-05-20T00:00:00,94810873.32883821,9426.975714285707
2020-05-24T00:00:00,90689768.70048092,9470.815714285707
2020-05-28T00:00:00,92882000.95950735,9055.294285714279
2020-06-01T00:00:00,102234702.44501315,9194.867142857136
2020-06-05T00:00:00,105288528.1766404,9647.424285714278
2020-06-09T00:00:00,112208528.24468684,9747.20428571428
2020-06-13T00:00:00,115951097.54610994,9683.474285714281
2020-06-17T00:00:00,110570811.73739882,9520.562857142851
2020-06-21T00:00:00,105875824.18477465,9413.037142857136
2020-06-25T00:00:00,110861798.94428022,9441.51285714285
2020-06-29T00:00:00,115793972.0014575,9324.897142857139
2020-07-03T00:00:00,119940130.74771547,9154.671428571424
2020-07-07T00:00:00,124421541.56999876,9133.78571428571
2020-07-11T00:00:00,124533213.70598333,9225.152857142853
2020-07-15T00:00:00,122915681.28235175,9284.532857142853
2020-07-19T00:00:00,116374944.77118148,9214.744285714283
2020-07-23T00:00:00,113943058.68242149,9203.514285714282
2020-07-27T00:00:00,124043956.85751176,9454.354285714284
2020-07-31T00:00:00,126308844.85317619,10270.104285714284
2020-08-04T00:00:00,122154894.82121405,11205.754285714285
2020-08-08T00:00:00,122274537.22554435,11457.91142857143
2020-08-12T00:00:00,122886223.95061506,11666.822857142859
2020-08-16T00:00:00,129075393.19033508,11694.577142857144
2020-08-20T00:00:00,123363117.03448935,11882.308571428572
2020-08-24T00:00:00,119993197.73988862,11854.76
2020-08-28T00:00:00,122017801.8251035,11613.397142857142
2020-09-01T00:00:00,122817197.05918725,11513.554285714283
2020-09-05T00:00:00,122817197.05918725,11413.134285714286
2020-09-09T00:00:00,127930089.15456907,10679.76857142857
2020-09-13T00:00:00,135233596.35173258,10268.534285714284
2020-09-17T00:00:00,137347966.3056256,10459.05714285714
2020-09-21T00:00:00,139904505.85300225,10813.795714285707
2020-09-25T00:00:00,133839259.63432512,10724.845714285704
2020-09-29T00:00:00,138259695.98178923,10589.867142857134
2020-10-03T00:00:00,135516448.04564264,10732.824285714276
2020-10-07T00:00:00,136429165.52396673,10689.544285714275
2020-10-11T00:00:00,140610835.70341173,10753.545714285705
2020-10-15T00:00:00,144034012.33583727,11186.407142857135
2020-10-19T00:00:00,144339932.50425592,11424.85999999999
2020-10-23T00:00:00,136175009.87699607,11745.884285714274
2020-10-27T00:00:00,130791599.99852994,12659.31142857142
2020-10-31T00:00:00,113182307.49058452,13226.464285714277
2020-11-04T00:00:00,110352547.38279946,13586.888571428562
2020-11-08T00:00:00,121130852.4218934,14358.632857142848
2020-11-12T00:00:00,126728589.87125707,15188.394285714274
2020-11-16T00:00:00,127563114.92214963,15795.827142857132
2020-11-20T00:00:00,128602936.80096643,16699.6357142857
2020-11-24T00:00:00,140083639.15004912,17976.195714285703
2020-11-28T00:00:00,135584967.4199851,18467.44999999999
2020-12-02T00:00:00,131996845.77838087,18262.33999999999
2020-12-06T00:00:00,133755751.8608618,18825.467142857135
2020-12-10T00:00:00,137948518.46795613,19054.999999999993
2020-12-14T00:00:00,134533587.6076591,18644.664285714276
2020-12-18T00:00:00,131791042.04281811,19191.55142857142
2020-12-22T00:00:00,134441785.8073798,21922.08142857142
2020-12-26T00:00:00,134176614.63221736,23435.80857142856
2020-12-30T00:00:00,135214014.93546128,25030.564285714274
2021-01-03T00:00:00,145103346.174645,27762.249999999993
2021-01-07T00:00:00,149387454.0462804,31215.834285714274
2021-01-11T00:00:00,151089413.12252626,36619.98571428571
2021-01-15T00:00:00,149884529.1685857,37940.998571428565
2021-01-19T00:00:00,150294161.27559942,36399.29857142856
2021-01-23T00:00:00,144294102.25680718,35382.295714285705
2021-01-27T00:00:00,148185308.05110505,33139.88714285714
2021-01-31T00:00:00,150095785.47639352,32471.177142857134
2021-02-04T00:00:00,147729743.5378494,33520.53142857142
2021-02-08T00:00:00,158947631.13423166,36352.74714285714
2021-02-12T00:00:00,160711290.00435206,41623.44428571428
2021-02-16T00:00:00,154346676.71758848,47031.77
2021-02-20T00:00:00,153151584.74440545,49173.61285714285
2021-02-24T00:00:00,149558390.99271905,53773.63428571428
2021-02-28T00:00:00,156124507.79885778,51465.49428571428
2021-03-04T00:00:00,155507414.88265678,47572.83285714284
2021-03-08T00:00:00,153716875.77834648,48536.852857142854
2021-03-12T00:00:00,156136781.5795335,51505.66571428572
2021-03-16T00:00:00,155208209.19067955,56941.08000000001
2021-03-20T00:00:00,157420617.6912914,58121.640000000014
2021-03-24T00:00:00,163071647.62666968,57318.33
2021-03-28T00:00:00,165991691.17627487,54739.71571428572
2021-04-01T00:00:00,164904748.39027494,55286.294285714284
2021-04-05T00:00:00,161456161.73214817,57960.212857142855
2021-04-09T00:00:00,165551986.66394418,58010.444285714286
2021-04-13T00:00:00,169731988.62621096,58415.98142857144
2021-04-17T00:00:00,164404171.24372485,61064.625714285714
2021-04-21T00:00:00,141475361.29820356,60467.69714285714
2021-04-25T00:00:00,146198398.6654064,55034.75142857143
2021-04-29T00:00:00,161102931.86268154,52143.97857142859
2021-05-03T00:00:00,161148443.24309963,54618.00714285717
2021-05-07T00:00:00,174317609.61284044,56253.85857142859
2021-05-11T00:00:00,178111649.39833212,56992.32142857144
2021-05-15T00:00:00,179327827.5416231,55133.23857142858
2021-05-19T00:00:00,160228122.6394345,48879.477142857155
2021-05-23T00:00:00,145139314.78922963,42102.227142857155
2021-05-27T00:00:00,147273716.47730657,37778.69571428572
2021-05-31T00:00:00,150291730.25568312,37134.60714285715
2021-06-04T00:00:00,152576708.79698002,36575.08428571429
2021-06-08T00:00:00,149469765.97834077,36997.01000000001
2021-06-12T00:00:00,136316426.57224676,35605.721428571436
2021-06-16T00:00:00,129079871.70711638,37127.68857142858
2021-06-20T00:00:00,125129902.82716675,38199.83000000001
2021-06-24T00:00:00,107438013.15359342,35339.05571428572
2021-06-28T00:00:00,93424359.26399422,33120.28857142858
2021-07-02T00:00:00,87620724.82486732,34062.43571428572
2021-07-06T00:00:00,90819460.5560025,34677.67857142857
2021-07-10T00:00:00,93863737.36277008,34075.79571428573
2021-07-14T00:00:00,95980639.43968119,33663.92000000001
2021-07-18T00:00:00,99739876.71501002,32794.63857142858
2021-07-22T00:00:00,99339154.93317963,31412.111428571432
2021-07-26T00:00:00,100202533.56699017,32095.227142857148
2021-07-30T00:00:00,104766021.04533179,36035.81142857144
2021-08-03T00:00:00,110044864.56184068,40086.60285714287
2021-08-07T00:00:00,110879828.6605434,40262.535714285725
2021-08-11T00:00:00,112931775.01662979,42339.97428571429
2021-08-15T00:00:00,113148142.62570126,45465.04571428571
2021-08-19T00:00:00,120921930.17512046,46094.705714285716
2021-08-23T00:00:00,123285733.74419065,46779.97285714286
2021-08-27T00:00:00,130281220.63377182,48652.89571428572
2021-08-31T00:00:00,126249208.85984442,48566.322857142855
2021-09-04T00:00:00,126343503.19093786,48454.81428571429
2021-09-08T00:00:00,134849798.45527822,49968.11571428571
2021-09-12T00:00:00,134785023.05355358,48356.79428571428
2021-09-16T00:00:00,135613291.5168814,45791.33428571427
2021-09-20T00:00:00,139536530.42286643,47082.30857142856
2021-09-24T00:00:00,138478902.6366636,45383.32571428571
2021-09-28T00:00:00,135671902.50093386,42964.96428571428
2021-10-02T00:00:00,139093368.32525793,42467.107142857145
2021-10-06T00:00:00,149322865.8079602,45644.032857142854
2021-10-10T00:00:00,141032003.29279727,51370.67999999999
2021-10-14T00:00:00,143953931.02118438,55207.92
2021-10-18T00:00:00,144095200.82591566,57959.29571428573
2021-10-22T00:00:00,146706531.95442763,61979.52714285716
2021-10-26T00:00:00,155450273.37765488,62505.167142857164
2021-10-30T00:00:00,158445186.90144458,60771.40142857145
2021-11-03T00:00:00,157794954.1316647,60836.30857142859
2021-11-07T00:00:00,161379304.1724988,61834.90714285716
2021-11-11T00:00:00,160119462.62869972,63542.11714285716
2021-11-15T00:00:00,161753319.40522012,65185.80714285716
2021-11-19T00:00:00,166034035.61704582,63303.0042857143
2021-11-23T00:00:00,160697678.0375032,59675.157142857155
2021-11-27T00:00:00,156028106.23080215,58095.66142857144
2021-12-01T00:00:00,156604715.81627068,56744.47142857144
2021-12-05T00:00:00,163660443.37358636,56342.82142857143
2021-12-09T00:00:00,180504950.22444588,52470.9157142857
2021-12-13T00:00:00,178175819.66922092,49325.4857142857
2021-12-17T00:00:00,167608149.67714044,48332.657142857126
2021-12-21T00:00:00,167354661.33481413,47345.6257142857
2021-12-25T00:00:00,177492161.35406885,47855.02857142856
2021-12-29T00:00:00,174504391.82377318,50161.11857142856
2022-01-02T00:00:00,172541536.0396956,48479.56428571428
2022-01-06T00:00:00,178402087.71337157,46741.079999999994
2022-01-10T00:00:00,173918482.77553186,44201.22999999998
2022-01-14T00:00:00,180388266.9640267,42386.05857142856
2022-01-18T00:00:00,196787486.4667856,42913.30714285713
2022-01-22T00:00:00,194677774.9425014,42338.63428571426
2022-01-26T00:00:00,193426935.944432,38469.3814285714
2022-01-30T00:00:00,190530143.19354087,36674.33999999996
2022-02-03T00:00:00,194881874.36876577,37872.44857142853
2022-02-07T00:00:00,189714890.12531072,38886.4071428571
2022-02-11T00:00:00,186124754.03821912,42132.514285714235
2022-02-15T00:00:00,204894779.78420892,43235.34714285709
2022-02-19T00:00:00,214208889.76468316,42626.194285714235
2022-02-23T00:00:00,199456437.81206557,40656.24285714281
2022-02-27T00:00:00,190663500.7762656,38378.49714285708
2022-03-03T00:00:00,194437049.22912914,39901.788571428515
2022-03-07T00:00:00,195932902.69002447,41469.97571428565
2022-03-11T00:00:00,190169638.8688875,39736.435714285646
2022-03-15T00:00:00,201321562.13589022,39078.66142857135
2022-03-19T00:00:00,206471636.31633133,39493.12714285706
2022-03-23T00:00:00,208395817.76893058,41105.85857142849
2022-03-27T00:00:00,206846724.75080982,42594.44142857134
2022-03-31T00:00:00,201972862.24490002,45315.53142857134
2022-04-04T00:00:00,198753839.0238673,46590.53857142847
2022-04-08T00:00:00,204228810.4583426,45626.037142857036
2022-04-12T00:00:00,202401713.7445006,43712.11142857132
2022-04-16T00:00:00,206231769.11502814,41127.091428571315
2022-04-20T00:00:00,199524647.62317377,40380.32999999988
2022-04-24T00:00:00,210467774.84148735,40575.81428571416
2022-04-28T00:00:00,223151676.63397452,39871.381428571294
2022-05-02T00:00:00,222006266.70131093,39047.14285714272
2022-05-06T00:00:00,228510725.356766,38630.817142857
2022-05-10T00:00:00,221740037.19804692,36861.32714285699
2022-05-14T00:00:00,224124125.5157015,32083.5128571427
2022-05-18T00:00:00,223260239.8804358,29894.62999999984
2022-05-22T00:00:00,211276091.81528312,29960.451428571276
2022-05-26T00:00:00,206058024.37013593,29504.014285714133
2022-05-30T00:00:00,215833901.04285884,29327.561428571276
2022-06-03T00:00:00,211466209.09599966,29929.699999999844
2022-06-07T00:00:00,209130738.91522053,30447.268571428423
2022-06-11T00:00:00,227821656.20112506,30309.814285714132
2022-06-15T00:00:00,221500575.0286112,28259.852857142698
2022-06-19T00:00:00,205163245.12925556,23270.61857142842
2022-06-23T00:00:00,199225068.13131642,20591.38714285699
2022-06-27T00:00:00,207951469.1457251,20792.03571428556
2022-07-01T00:00:00,214611394.16241762,20832.73857142842
2022-07-05T00:00:00,217971259.43306217,19807.269999999848
2022-07-09T00:00:00,206150660.12152672,20044.261428571273
2022-07-13T00:00:00,205957831.904181,20908.70428571413
2022-07-17T00:00:00,196883286.89226907,20469.244285714125
2022-07-21T00:00:00,193156789.3485668,21362.98571428555
2022-07-25T00:00:00,197350729.22169366,22606.52714285698
2022-07-29T00:00:00,206687410.85855284,22343.3728571427
2022-08-02T00:00:00,202360937.93858317,22877.295714285552
2022-08-06T00:00:00,197183586.16781405,23212.477142856977
2022-08-10T00:00:00,206144749.20955777,23093.54571428555
2022-08-14T00:00:00,205483680.97677416,23632.30571428555
2022-08-18T00:00:00,197680503.21816245,24152.367142856983
2022-08-22T00:00:00,208582028.04018536,22972.428571428405
2022-08-26T00:00:00,220465112.44846842,21572.072857142688
2022-08-30T00:00:00,224693210.49542537,20816.195714285546
2022-09-03T00:00:00,215980538.09018245,20011.51571428555
2022-09-07T00:00:00,224333620.00115603,19934.798571428404
2022-09-11T00:00:00,228781814.1653135,19774.4785714284
2022-09-15T00:00:00,227909608.2395609,20861.144285714116
2022-09-19T00:00:00,229154215.6133512,20597.764285714115
2022-09-23T00:00:00,228251773.53753558,19421.484285714116
2022-09-27T00:00:00,227341497.27218145,19051.17571428555
2022-10-01T00:00:00,233122853.25568995,19211.685714285555
2022-10-05T00:00:00,248825712.31721595,19379.81142857127
2022-10-09T00:00:00,257002609.49352965,19715.48142857127
2022-10-13T00:00:00,262255135.39905593,19530.124285714126
2022-10-17T00:00:00,265070008.45477676,19201.627142856978
2022-10-21T00:00:00,263004438.1173739,19271.718571428406
2022-10-25T00:00:00,259399942.9701245,19284.984285714123
2022-10-29T00:00:00,258550344.75599608,19777.678571428405
2022-11-02T00:00:00,273097232.38479,20529.67571428555
2022-11-06T00:00:00,266295960.31390437,20563.61285714269
2022-11-10T00:00:00,271032857.1749895,20409.518571428405
2022-11-14T00:00:00,269685404.6310329,18176.102857142694
2022-11-18T00:00:00,260021282.88318095,16821.564285714125
2022-11-22T00:00:00,263077533.68556604,16633.94714285698
2022-11-26T00:00:00,247324396.88041547,16397.88999999984
2022-11-30T00:00:00,238261667.55870083,16426.322857142695
2022-12-04T00:00:00,250069789.84960562,16678.39714285698
2022-12-08T00:00:00,257239076.82300544,17042.52714285698
2022-12-12T00:00:00,263954681.1342534,17070.601428571266
2022-12-16T00:00:00,254857873.67867735,17338.152857142697
2022-12-20T00:00:00,243778056.23455873,17186.42857142841
2022-12-24T00:00:00,240369602.33241248,16734.859999999837
2022-12-28T00:00:00,222004887.14039245,16842.47285714269
2023-01-01T00:00:00,253145844.16008553,16721.30285714269
2023-01-05T00:00:00,264405031.1669105,16607.298571428404
2023-01-09T00:00:00,267133266.33227512,16789.865714285548
2023-01-13T00:00:00,267778490.61341515,17200.334285714118
2023-01-17T00:00:00,272242215.3019266,19028.45285714269
2023-01-21T00:00:00,273639463.89835006,20837.9585714284
2023-01-25T00:00:00,265078737.9439779,22002.895714285543
2023-01-29T00:00:00,290972632.7884551,22889.91571428554
2023-02-02T00:00:00,280747934.8790267,23133.131428571254
2023-02-06T00:00:00,267153648.28598598,23381.51571428554
2023-02-10T00:00:00,282523366.54511696,23163.298571428397
2023-02-14T00:00:00,294461323.19596404,22295.01285714268
2023-02-18T00:00:00,313668486.01023257,22453.261428571248
2023-02-22T00:00:00,320056137.2255336,24062.44285714268
2023-02-26T00:00:00,288927289.7839041,24218.444285714108
2023-03-02T00:00:00,305670928.22058815,23527.124285714108
2023-03-06T00:00:00,325924657.8430554,23142.614285714102
2023-03-10T00:00:00,317975275.9444443,22414.51285714268
2023-03-14T00:00:00,323422660.6149441,21393.821428571253
2023-03-18T00:00:00,326910145.9649151,23071.168571428403
2023-03-22T00:00:00,320724523.52470857,26353.19714285697
2023-03-26T00:00:00,346428971.90105784,27734.08428571411
2023-03-30T00:00:00,349616995.90244436,27578.112857142685
2023-04-03T00:00:00,337314061.63141257,27964.222857142686
2023-04-07T00:00:00,340368391.95371956,28187.882857142686
2023-04-11T00:00:00,343508837.81362575,28058.54428571411
2023-04-15T00:00:00,344154263.0507898,29202.257142856968
2023-04-19T00:00:00,355376684.6720112,30158.525714285544
2023-04-23T00:00:00,345922409.1716323,29259.432857142685
2023-04-27T00:00:00,335159298.2415374,27937.928571428394
2023-05-01T00:00:00,331400506.74278486,28556.159999999825
2023-05-05T00:00:00,356071502.3734608,29013.05714285697
2023-05-09T00:00:00,329125648.8584445,28788.58142857126
2023-05-13T00:00:00,353864291.50160843,28119.638571428404
2023-05-17T00:00:00,368523409.5503263,27136.79428571412
2023-05-21T00:00:00,364266387.7410949,27008.801428571256
2023-05-25T00:00:00,355736219.95228237,27010.764285714115
2023-05-29T00:00:00,368765614.58851683,26746.75999999983
2023-06-02T00:00:00,370339843.966874,27259.325714285544
2023-06-06T00:00:00,363203583.73651445,27275.337142856966
2023-06-10T00:00:00,372934945.59678566,26757.227142856973
2023-06-14T00:00:00,392582250.04773825,26325.269999999833
2023-06-18T00:00:00,378488018.4713759,25805.79714285698
2023-06-22T00:00:00,368419038.6309715,26435.922857142694
2023-06-26T00:00:00,356894326.0199118,28950.11142857126
2023-06-30T00:00:00,356541797.3917007,30379.06999999984
2023-07-04T00:00:00,360073549.869672,30454.262857142698
2023-07-08T00:00:00,378364811.34726757,30575.37999999984
2023-07-12T00:00:00,397426916.8619112,30340.11428571412
2023-07-16T00:00:00,371046162.9459539,30524.391428571264
2023-07-20T00:00:00,381699875.58489335,30391.8028571427
2023-07-24T00:00:00,370214422.9594703,29948.675714285553
2023-07-28T00:00:00,366457383.57451195,29616.50999999984
2023-08-01T00:00:00,374474814.71514183,29273.435714285555
2023-08-05T00:00:00,373837432.7069746,29314.12999999984
2023-08-09T00:00:00,377181902.78089386,29195.02857142842
2023-08-13T00:00:00,387449251.41340274,29348.28571428556
2023-08-17T00:00:00,403678843.1736723,29382.64999999984
2023-08-21T00:00:00,410003765.14044875,27909.715714285554
2023-08-25T00:00:00,390877693.99169225,26225.264285714125
2023-08-29T00:00:00,365279719.2438345,26128.157142856984
2023-09-02T00:00:00,375244162.2989175,26459.75571428556
2023-09-06T00:00:00,396573830.47169816,26345.205714285556
2023-09-10T00:00:00,387656810.6259131,25905.301428571267
2023-09-14T00:00:00,393774544.8476787,25804.04857142842
2023-09-18T00:00:00,423384544.8020452,26109.94571428556
2023-09-22T00:00:00,419482555.6757231,26766.62714285698
2023-09-26T00:00:00,403942795.9953831,26729.19428571413
2023-09-30T00:00:00,419020837.49819005,26471.462857142702
2023-10-04T00:00:00,426071277.7067796,26999.341428571268
2023-10-08T00:00:00,433019247.54510784,27582.56428571413
2023-10-12T00:00:00,446959351.0513548,27721.195714285557
2023-10-16T00:00:00,445331083.83441,27180.442857142705
2023-10-20T00:00:00,436771211.65719944,27558.70285714271
2023-10-24T00:00:00,451177082.1433535,29082.927142856995
2023-10-28T00:00:00,448143230.4862897,32172.659999999858
2023-11-01T00:00:00,460578041.84067166,34226.96857142842
2023-11-05T00:00:00,461884981.20968914,34699.70571428556
2023-11-09T00:00:00,452453934.1324495,35102.78714285699
2023-11-13T00:00:00,456439922.3143614,36043.91999999984
2023-11-17T00:00:00,466501137.94128716,36878.849999999846
2023-11-21T00:00:00,491005450.2378312,36671.27142857127
2023-11-25T00:00:00,502488271.805601,36946.06999999984
2023-11-29T00:00:00,487029953.91810226,37253.302857142706
2023-12-03T00:00:00,477244836.89150006,37804.05857142842
2023-12-07T00:00:00,494182411.584665,39970.245714285564
2023-12-11T00:00:00,470499126.25082844,42996.5628571427
2023-12-15T00:00:00,493313217.742293,42937.71285714271
2023-12-19T00:00:00,512384571.9871302,42017.221428571276
2023-12-23T00:00:00,521466014.96078265,42364.51857142842
2023-12-27T00:00:00,529031189.00304127,43446.51285714271
2023-12-31T00:00:00,508792533.0939955,43005.199999999844
2024-01-04T00:00:00,520042217.2428075,43099.931428571275
2024-01-08T00:00:00,518595022.6300483,43798.10142857127
2024-01-12T00:00:00,506636518.0325392,45148.578571428414
2024-01-16T00:00:00,533845476.3193106,44788.298571428415
2024-01-20T00:00:00,478745553.73912853,42433.272857142714
2024-01-24T00:00:00,505457101.0678798,41639.992857142715
2024-01-28T00:00:00,553492748.2877595,40626.55142857129
2024-02-01T00:00:00,546998699.7970188,41741.13857142843
2024-02-05T00:00:00,552390750.651993,42864.16571428558
2024-02-09T00:00:00,595232024.8644879,43123.55714285701
2024-02-13T00:00:00,590866111.126395,45510.47571428558
2024-02-17T00:00:00,562089926.3459789,49524.758571428436
2024-02-21T00:00:00,556818212.1261536,51610.739999999874
2024-02-25T00:00:00,561217332.7079213,51679.932857142725
2024-02-29T00:00:00,583851744.2649109,52683.74999999987
2024-03-04T00:00:00,561495738.6159471,58782.03571428558
2024-03-08T00:00:00,592896959.1063117,63869.88285714272
2024-03-12T00:00:00,629440820.9292109,67292.55999999985
2024-03-16T00:00:00,596376028.9501756,70561.77428571414
2024-03-20T00:00:00,601016901.1328033,69533.937142857
2024-03-24T00:00:00,600326416.1262681,65761.2814285713
2024-03-28T00:00:00,586018735.9008158,66915.67714285702
2024-04-01T00:00:00,587131213.213699,69563.23428571415
2024-04-05T00:00:00,598588166.7988552,68968.3614285713
2024-04-09T00:00:00,625152730.414189,67971.24285714274
2024-04-13T00:00:00,625213980.2685559,69646.55571428561
2024-04-17T00:00:00,638555826.9029995,67161.18428571419
2024-04-21T00:00:00,629436131.3670883,63660.40571428562
2024-04-25T00:00:00,639515626.3898393,64544.90857142848
2024-04-29T00:00:00,640154800.4004605,64876.98142857133
2024-05-03T00:00:00,601267922.1815729,62496.1499999999
2024-05-07T00:00:00,593759894.0169747,61808.11142857134
2024-05-11T00:00:00,580624795.8773992,62937.46571428562
2024-05-15T00:00:00,591707059.4587656,61790.69714285706
2024-05-19T00:00:00,579256277.1083864,63608.11999999993
2024-05-23T00:00:00,605827665.9665693,67615.15857142849
2024-05-27T00:00:00,657252698.805815,68961.28999999992
2024-05-31T00:00:00,602228334.7644863,68495.8442857142
2024-06-04T00:00:00,587247530.417111,68078.08714285707
2024-06-08T00:00:00,580159912.4300205,69165.82285714278
2024-06-12T00:00:00,586377106.6864693,70027.03714285707
2024-06-16T00:00:00,575486715.1570948,68111.32999999991
2024-06-20T00:00:00,593916558.3077871,66492.1599999999
2024-06-24T00:00:00,574155128.2644798,65200.47714285705
2024-06-28T00:00:00,553216140.0523161,62746.75714285705
2024-07-02T00:00:00,552027705.8094538,61194.57857142847
2024-07-06T00:00:00,575086059.9167141,60845.207142857056
2024-07-10T00:00:00,587610577.8570688,58096.7242857142
2024-07-14T00:00:00,583726618.8508646,57404.912857142765
2024-07-18T00:00:00,604049789.3330997,60424.1399999999
2024-07-22T00:00:00,612965536.6451161,64669.442857142756
2024-07-26T00:00:00,659570263.6002624,66411.05857142847
2024-07-30T00:00:00,647917078.7309998,66952.15142857132
2024-08-03T00:00:00,625301879.0478894,66696.46857142846
2024-08-07T00:00:00,627805171.0713837,61468.789999999884
2024-08-11T00:00:00,611028059.2675912,58066.6299999999
2024-08-15T00:00:00,622590682.3052443,59603.198571428475
2024-08-19T00:00:00,643576050.4386795,59041.15571428561
2024-08-23T00:00:00,637890023.034773,59144.29999999989
2024-08-27T00:00:00,642208427.4460336,61805.341428571315
2024-08-31T00:00:00,621342327.9273863,61903.22142857132
2024-09-04T00:00:00,659041095.3470981,58913.368571428466
2024-09-08T00:00:00,677950548.4504986,57274.16285714276
2024-09-12T00:00:00,647069570.4216756,55970.17999999989
2024-09-16T00:00:00,621785862.8080198,57942.978571428466
2024-09-20T00:00:00,623882733.2714927,59718.05285714276
2024-09-24T00:00:00,639677232.8479862,61905.41857142847
2024-09-28T00:00:00,631335288.0889965,63735.029999999904
2024-10-02T00:00:00,624349707.7769285,64744.581428571335
2024-10-06T00:00:00,679280632.2757124,62734.958571428484
2024-10-10T00:00:00,679804647.1560799,61816.545714285625
2024-10-14T00:00:00,660813853.9138254,61952.428571428485
2024-10-18T00:00:00,662838786.6576455,64207.9542857142
2024-10-22T00:00:00,723631693.1262462,67700.43857142849
2024-10-26T00:00:00,735533947.4653145,67907.64999999992
2024-10-30T00:00:00,735808128.6965324,67670.97714285707
2024-11-03T00:00:00,752114126.008367,69945.2785714285
2024-11-07T00:00:00,710488349.7368287,69611.13714285706
2024-11-11T00:00:00,735986485.0889133,72970.51571428563
2024-11-15T00:00:00,704517513.8373157,82417.54285714279
2024-11-19T00:00:00,739298247.4005176,89425.3028571428
2024-11-23T00:00:00,776725605.830393,92460.13285714279
2024-11-27T00:00:00,736574529.3775684,96151.42999999992
2024-12-01T00:00:00,727857671.0417393,95700.49428571423
2024-12-05T00:00:00,742090867.7091497,96376.33571428564
